Listing of Grid Distortion Data

File : F:\Dropbox\Eduardo Fundus camera\Real 3mm pupil\fund41 MTF 3mm pupil 2mm air gap 90deg field..zmx
Title: 
Date : 8/21/2018
Configuration 1 of 5

Units are Millimeters.
Field units are degrees
WARNING: Field units have been changed from real image height to field angle.
Wavelength: 0.47000 ?m
Reference Coordinates: Xref =  0.00000E+00, Yref =  5.39847E-05
 -12  -12 Ray Error
 -12   12 Ray Error
  12  -12 Ray Error
  12   12 Ray Error

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
  -6	 -10	 -1.76685E+01	 -2.79857E+01	  3.18070E+01	  1.93980E+00	  3.23300E+00	  1.73162E+00	  2.88582E+00	   -10.736789%
  -6	  -9	 -1.76685E+01	 -2.55618E+01	  2.99065E+01	  1.93980E+00	  2.90970E+00	  1.75301E+00	  2.62933E+00	    -9.633659%
  -6	  -8	 -1.76685E+01	 -2.30357E+01	  2.79995E+01	  1.93980E+00	  2.58640E+00	  1.77409E+00	  2.36529E+00	    -8.546600%
  -6	  -7	 -1.76685E+01	 -2.04113E+01	  2.61121E+01	  1.93980E+00	  2.26310E+00	  1.79427E+00	  2.09317E+00	    -7.506042%
  -6	  -6	 -1.76685E+01	 -1.76943E+01	  2.42792E+01	  1.93980E+00	  1.93980E+00	  1.81300E+00	  1.81288E+00	    -6.539906%
  -6	  -5	 -1.76685E+01	 -1.48927E+01	  2.25461E+01	  1.93980E+00	  1.61650E+00	  1.82979E+00	  1.52472E+00	    -5.673878%
  -6	  -4	 -1.76685E+01	 -1.20163E+01	  2.09701E+01	  1.93980E+00	  1.29320E+00	  1.84419E+00	  1.22937E+00	    -4.931034%
  -6	  -3	 -1.76685E+01	 -9.07711E+00	  1.96203E+01	  1.93980E+00	  9.69900E-01	  1.85581E+00	  9.27825E-01	    -4.331261%
  -6	  -2	 -1.76685E+01	 -6.08901E+00	  1.85740E+01	  1.93980E+00	  6.46600E-01	  1.86435E+00	  6.21377E-01	    -3.890673%
  -6	  -1	 -1.76685E+01	 -3.06731E+00	  1.79061E+01	  1.93980E+00	  3.23300E-01	  1.86956E+00	  3.11527E-01	    -3.621125%
  -6	   0	 -1.76685E+01	 -2.84622E-02	  1.76734E+01	  1.93980E+00	 -0.00000E+00	  1.87132E+00	 -6.50996E-05	    -3.529871%
  -6	   1	 -1.76685E+01	  3.01055E+00	  1.78976E+01	  1.93980E+00	 -3.23300E-01	  1.86958E+00	 -3.11663E-01	    -3.619368%
  -6	   2	 -1.76685E+01	  6.03272E+00	  1.85578E+01	  1.93980E+00	 -6.46600E-01	  1.86437E+00	 -6.21529E-01	    -3.887214%
  -6	   3	 -1.76685E+01	  9.02159E+00	  1.95977E+01	  1.93980E+00	 -9.69900E-01	  1.85584E+00	 -9.28003E-01	    -4.326211%
  -6	   4	 -1.76685E+01	  1.19618E+01	  2.09425E+01	  1.93980E+00	 -1.29320E+00	  1.84423E+00	 -1.22958E+00	    -4.924562%
  -6	   5	 -1.76685E+01	  1.48395E+01	  2.25149E+01	  1.93980E+00	 -1.61650E+00	  1.82983E+00	 -1.52497E+00	    -5.666211%
  -6	   6	 -1.76685E+01	  1.76427E+01	  2.42457E+01	  1.93980E+00	 -1.93980E+00	  1.81304E+00	 -1.81317E+00	    -6.531328%
  -6	   7	 -1.76685E+01	  2.03613E+01	  2.60772E+01	  1.93980E+00	 -2.26310E+00	  1.79430E+00	 -2.09350E+00	    -7.496884%
  -6	   8	 -1.76685E+01	  2.29875E+01	  2.79639E+01	  1.93980E+00	 -2.58640E+00	  1.77411E+00	 -2.36565E+00	    -8.537237%
  -6	   9	 -1.76685E+01	  2.55154E+01	  2.98709E+01	  1.93980E+00	 -2.90970E+00	  1.75302E+00	 -2.62971E+00	    -9.624508%
  -6	  10	 -1.76685E+01	  2.79413E+01	  3.17716E+01	  1.93980E+00	 -3.23300E+00	  1.73160E+00	 -2.88621E+00	   -10.728343%
  -6	  11	 -1.76685E+01	  3.02629E+01	  3.36466E+01	  1.93980E+00	 -3.55630E+00	  1.71054E+00	 -3.13621E+00	   -11.813916%
  -6	  12	 -1.76685E+01	  3.24798E+01	  3.54816E+01	  1.93980E+00	 -3.87960E+00	  1.69074E+00	 -3.38172E+00	   -12.834530%
  -5	 -12	 -1.48661E+01	 -3.25202E+01	  3.46646E+01	  1.61650E+00	  3.87960E+00	  1.41654E+00	  3.39944E+00	   -12.375496%
  -5	 -11	 -1.48661E+01	 -3.03053E+01	  3.27269E+01	  1.61650E+00	  3.55630E+00	  1.43439E+00	  3.15543E+00	   -11.271024%
  -5	 -10	 -1.48661E+01	 -2.79857E+01	  3.07345E+01	  1.61650E+00	  3.23300E+00	  1.45311E+00	  2.90602E+00	   -10.112618%
  -5	  -9	 -1.48661E+01	 -2.55618E+01	  2.86992E+01	  1.61650E+00	  2.90970E+00	  1.47203E+00	  2.64948E+00	    -8.941642%
  -5	  -8	 -1.48661E+01	 -2.30357E+01	  2.66387E+01	  1.61650E+00	  2.58640E+00	  1.49061E+00	  2.38483E+00	    -7.791658%
  -5	  -7	 -1.48661E+01	 -2.04113E+01	  2.45773E+01	  1.61650E+00	  2.26310E+00	  1.50836E+00	  2.11158E+00	    -6.693158%
  -5	  -6	 -1.48661E+01	 -1.76943E+01	  2.25492E+01	  1.61650E+00	  1.93980E+00	  1.52482E+00	  1.82968E+00	    -5.674690%
  -5	  -5	 -1.48661E+01	 -1.48927E+01	  2.06011E+01	  1.61650E+00	  1.61650E+00	  1.53955E+00	  1.53946E+00	    -4.762749%
  -5	  -4	 -1.48661E+01	 -1.20163E+01	  1.87965E+01	  1.61650E+00	  1.29320E+00	  1.55218E+00	  1.24167E+00	    -3.981212%
  -5	  -3	 -1.48661E+01	 -9.07711E+00	  1.72184E+01	  1.61650E+00	  9.69900E-01	  1.56236E+00	  9.37355E-01	    -3.350659%
  -5	  -2	 -1.48661E+01	 -6.08901E+00	  1.59684E+01	  1.61650E+00	  6.46600E-01	  1.56984E+00	  6.27881E-01	    -2.887725%
  -5	  -1	 -1.48661E+01	 -3.06731E+00	  1.51555E+01	  1.61650E+00	  3.23300E-01	  1.57440E+00	  3.14833E-01	    -2.604619%
  -5	   0	 -1.48661E+01	 -2.84622E-02	  1.48692E+01	  1.61650E+00	 -0.00000E+00	  1.57594E+00	 -4.56768E-05	    -2.508793%
  -5	   1	 -1.48661E+01	  3.01055E+00	  1.51451E+01	  1.61650E+00	 -3.23300E-01	  1.57441E+00	 -3.14930E-01	    -2.602765%
  -5	   2	 -1.48661E+01	  6.03272E+00	  1.59489E+01	  1.61650E+00	 -6.46600E-01	  1.56986E+00	 -6.27996E-01	    -2.884068%
  -5	   3	 -1.48661E+01	  9.02159E+00	  1.71916E+01	  1.61650E+00	 -9.69900E-01	  1.56239E+00	 -9.37498E-01	    -3.345307%
  -5	   4	 -1.48661E+01	  1.19618E+01	  1.87646E+01	  1.61650E+00	 -1.29320E+00	  1.55222E+00	 -1.24185E+00	    -3.974331%
  -5	   5	 -1.48661E+01	  1.48395E+01	  2.05658E+01	  1.61650E+00	 -1.61650E+00	  1.53960E+00	 -1.53969E+00	    -4.754565%
  -5	   6	 -1.48661E+01	  1.76427E+01	  2.25118E+01	  1.61650E+00	 -1.93980E+00	  1.52486E+00	 -1.82994E+00	    -5.665490%
  -5	   7	 -1.48661E+01	  2.03613E+01	  2.45389E+01	  1.61650E+00	 -2.26310E+00	  1.50840E+00	 -2.11189E+00	    -6.683282%
  -5	   8	 -1.48661E+01	  2.29875E+01	  2.66000E+01	  1.61650E+00	 -2.58640E+00	  1.49064E+00	 -2.38518E+00	    -7.781488%
  -5	   9	 -1.48661E+01	  2.55154E+01	  2.86609E+01	  1.61650E+00	 -2.90970E+00	  1.47205E+00	 -2.64986E+00	    -8.931598%
  -5	  10	 -1.48661E+01	  2.79413E+01	  3.06967E+01	  1.61650E+00	 -3.23300E+00	  1.45310E+00	 -2.90640E+00	   -10.103170%
  -5	  11	 -1.48661E+01	  3.02629E+01	  3.26901E+01	  1.61650E+00	 -3.55630E+00	  1.43435E+00	 -3.15580E+00	   -11.262765%
  -5	  12	 -1.48661E+01	  3.24798E+01	  3.46289E+01	  1.61650E+00	 -3.87960E+00	  1.41646E+00	 -3.39975E+00	   -12.369371%
  -4	 -12	 -1.19890E+01	 -3.25202E+01	  3.39339E+01	  1.29320E+00	  3.87960E+00	  1.13855E+00	  3.41541E+00	   -11.964423%
  -4	 -11	 -1.19890E+01	 -3.03053E+01	  3.19029E+01	  1.29320E+00	  3.55630E+00	  1.15370E+00	  3.17248E+00	   -10.792064%
  -4	 -10	 -1.19890E+01	 -2.79857E+01	  2.98023E+01	  1.29320E+00	  3.23300E+00	  1.16947E+00	  2.92348E+00	    -9.572943%
  -4	  -9	 -1.19890E+01	 -2.55618E+01	  2.76416E+01	  1.29320E+00	  2.90970E+00	  1.18534E+00	  2.66685E+00	    -8.345460%
  -4	  -8	 -1.19890E+01	 -2.30357E+01	  2.54349E+01	  1.29320E+00	  2.58640E+00	  1.20089E+00	  2.40164E+00	    -7.142647%
  -4	  -7	 -1.19890E+01	 -2.04113E+01	  2.32032E+01	  1.29320E+00	  2.26310E+00	  1.21572E+00	  2.12739E+00	    -5.995338%
  -4	  -6	 -1.19890E+01	 -1.76943E+01	  2.09770E+01	  1.29320E+00	  1.93980E+00	  1.22945E+00	  1.84409E+00	    -4.932750%
  -4	  -5	 -1.19890E+01	 -1.48927E+01	  1.88005E+01	  1.29320E+00	  1.61650E+00	  1.24174E+00	  1.55210E+00	    -3.982129%
  -4	  -4	 -1.19890E+01	 -1.20163E+01	  1.67386E+01	  1.29320E+00	  1.29320E+00	  1.25226E+00	  1.25220E+00	    -3.168058%
  -4	  -3	 -1.19890E+01	 -9.07711E+00	  1.48851E+01	  1.29320E+00	  9.69900E-01	  1.26074E+00	  9.45509E-01	    -2.511682%
  -4	  -2	 -1.19890E+01	 -6.08901E+00	  1.33704E+01	  1.29320E+00	  6.46600E-01	  1.26696E+00	  6.33443E-01	    -2.030046%
  -4	  -1	 -1.19890E+01	 -3.06731E+00	  1.23554E+01	  1.29320E+00	  3.23300E-01	  1.27076E+00	  3.17659E-01	    -1.735614%
  -4	   0	 -1.19890E+01	 -2.84622E-02	  1.19908E+01	  1.29320E+00	 -0.00000E+00	  1.27204E+00	 -2.94147E-05	    -1.635973%
  -4	   1	 -1.19890E+01	  3.01055E+00	  1.23422E+01	  1.29320E+00	 -3.23300E-01	  1.27077E+00	 -3.17724E-01	    -1.733685%
  -4	   2	 -1.19890E+01	  6.03272E+00	  1.33463E+01	  1.29320E+00	 -6.46600E-01	  1.26698E+00	 -6.33527E-01	    -2.026236%
  -4	   3	 -1.19890E+01	  9.02159E+00	  1.48532E+01	  1.29320E+00	 -9.69900E-01	  1.26077E+00	 -9.45621E-01	    -2.506092%
  -4	   4	 -1.19890E+01	  1.19618E+01	  1.67017E+01	  1.29320E+00	 -1.29320E+00	  1.25229E+00	 -1.25235E+00	    -3.160850%
  -4	   5	 -1.19890E+01	  1.48395E+01	  1.87606E+01	  1.29320E+00	 -1.61650E+00	  1.24178E+00	 -1.55230E+00	    -3.973528%
  -4	   6	 -1.19890E+01	  1.76427E+01	  2.09356E+01	  1.29320E+00	 -1.93980E+00	  1.22949E+00	 -1.84433E+00	    -4.923042%
  -4	   7	 -1.19890E+01	  2.03613E+01	  2.31614E+01	  1.29320E+00	 -2.26310E+00	  1.21575E+00	 -2.12768E+00	    -5.984869%
  -4	   8	 -1.19890E+01	  2.29875E+01	  2.53933E+01	  1.29320E+00	 -2.58640E+00	  1.20092E+00	 -2.40197E+00	    -7.131809%
  -4	   9	 -1.19890E+01	  2.55154E+01	  2.76007E+01	  1.29320E+00	 -2.90970E+00	  1.18536E+00	 -2.66721E+00	    -8.334680%
  -4	  10	 -1.19890E+01	  2.79413E+01	  2.97624E+01	  1.29320E+00	 -3.23300E+00	  1.16947E+00	 -2.92386E+00	    -9.562685%
  -4	  11	 -1.19890E+01	  3.02629E+01	  3.18642E+01	  1.29320E+00	 -3.55630E+00	  1.15369E+00	 -3.17285E+00	   -10.782875%
  -4	  12	 -1.19890E+01	  3.24798E+01	  3.38966E+01	  1.29320E+00	 -3.87960E+00	  1.13850E+00	 -3.41574E+00	   -11.957099%
  -3	 -12	 -9.04935E+00	 -3.25202E+01	  3.33422E+01	  9.69898E-01	  3.87960E+00	  8.57194E-01	  3.42855E+00	   -11.625921%
  -3	 -11	 -9.04935E+00	 -3.03053E+01	  3.12324E+01	  9.69898E-01	  3.55630E+00	  8.69066E-01	  3.18637E+00	   -10.401627%
  -3	 -10	 -9.04935E+00	 -2.79857E+01	  2.90394E+01	  9.69898E-01	  3.23300E+00	  8.81349E-01	  2.93765E+00	    -9.134922%
  -3	  -9	 -9.04935E+00	 -2.55618E+01	  2.67696E+01	  9.69898E-01	  2.90970E+00	  8.93685E-01	  2.68090E+00	    -7.862691%
  -3	  -8	 -9.04935E+00	 -2.30357E+01	  2.44331E+01	  9.69898E-01	  2.58640E+00	  9.05755E-01	  2.41522E+00	    -6.617856%
  -3	  -7	 -9.04935E+00	 -2.04113E+01	  2.20458E+01	  9.69898E-01	  2.26310E+00	  9.17255E-01	  2.14016E+00	    -5.431665%
  -3	  -6	 -9.04935E+00	 -1.76943E+01	  1.96316E+01	  9.69898E-01	  1.93980E+00	  9.27897E-01	  1.85571E+00	    -4.333940%
  -3	  -5	 -9.04935E+00	 -1.48927E+01	  1.72273E+01	  9.69898E-01	  1.61650E+00	  9.37410E-01	  1.56229E+00	    -3.352565%
  -3	  -4	 -9.04935E+00	 -1.20163E+01	  1.48905E+01	  9.69898E-01	  1.29320E+00	  9.45551E-01	  1.26069E+00	    -2.512686%
  -3	  -3	 -9.04935E+00	 -9.07711E+00	  1.27146E+01	  9.69898E-01	  9.69900E-01	  9.52109E-01	  9.52076E-01	    -1.835887%
  -3	  -2	 -9.04935E+00	 -6.08901E+00	  1.08529E+01	  9.69898E-01	  6.46600E-01	  9.56918E-01	  6.37921E-01	    -1.339499%
  -3	  -1	 -9.04935E+00	 -3.06731E+00	  9.53992E+00	  9.69898E-01	  3.23300E-01	  9.59854E-01	  3.19933E-01	    -1.036145%
  -3	   0	 -9.04935E+00	 -2.84622E-02	  9.05031E+00	  9.69898E-01	 -0.00000E+00	  9.60844E-01	 -1.65983E-05	    -0.933501%
  -3	   1	 -9.04935E+00	  3.01055E+00	  9.52241E+00	  9.69898E-01	 -3.23300E-01	  9.59862E-01	 -3.19973E-01	    -1.034161%
  -3	   2	 -9.04935E+00	  6.03272E+00	  1.08224E+01	  9.69898E-01	 -6.46600E-01	  9.56934E-01	 -6.37980E-01	    -1.335576%
  -3	   3	 -9.04935E+00	  9.02159E+00	  1.26763E+01	  9.69898E-01	 -9.69900E-01	  9.52132E-01	 -9.52165E-01	    -1.830123%
  -3	   4	 -9.04935E+00	  1.19618E+01	  1.48479E+01	  9.69898E-01	 -1.29320E+00	  9.45579E-01	 -1.26082E+00	    -2.505234%
  -3	   5	 -9.04935E+00	  1.48395E+01	  1.71827E+01	  9.69898E-01	 -1.61650E+00	  9.37443E-01	 -1.56247E+00	    -3.343645%
  -3	   6	 -9.04935E+00	  1.76427E+01	  1.95864E+01	  9.69898E-01	 -1.93980E+00	  9.27931E-01	 -1.85594E+00	    -4.323840%
  -3	   7	 -9.04935E+00	  2.03613E+01	  2.20008E+01	  9.69898E-01	 -2.26310E+00	  9.17287E-01	 -2.14044E+00	    -5.420734%
  -3	   8	 -9.04935E+00	  2.29875E+01	  2.43888E+01	  9.69898E-01	 -2.58640E+00	  9.05782E-01	 -2.41555E+00	    -6.606494%
  -3	   9	 -9.04935E+00	  2.55154E+01	  2.67264E+01	  9.69898E-01	 -2.90970E+00	  8.93705E-01	 -2.68127E+00	    -7.851332%
  -3	  10	 -9.04935E+00	  2.79413E+01	  2.89976E+01	  9.69898E-01	 -3.23300E+00	  8.81358E-01	 -2.93804E+00	    -9.124033%
  -3	  11	 -9.04935E+00	  3.02629E+01	  3.11921E+01	  9.69898E-01	 -3.55630E+00	  8.69060E-01	 -3.18675E+00	   -10.391733%
  -3	  12	 -9.04935E+00	  3.24798E+01	  3.33036E+01	  9.69898E-01	 -3.87960E+00	  8.57166E-01	 -3.42889E+00	   -11.617733%
  -2	 -12	 -6.06086E+00	 -3.25202E+01	  3.29063E+01	  6.46599E-01	  3.87960E+00	  5.73090E-01	  3.43832E+00	   -11.374332%
  -2	 -11	 -6.06086E+00	 -3.03053E+01	  3.07363E+01	  6.46599E-01	  3.55630E+00	  5.81243E-01	  3.19664E+00	   -10.113129%
  -2	 -10	 -6.06086E+00	 -2.79857E+01	  2.84721E+01	  6.46599E-01	  3.23300E+00	  5.89654E-01	  2.94810E+00	    -8.812124%
  -2	  -9	 -6.06086E+00	 -2.55618E+01	  2.61171E+01	  6.46599E-01	  2.90970E+00	  5.98087E-01	  2.69125E+00	    -7.507443%
  -2	  -8	 -6.06086E+00	 -2.30357E+01	  2.36774E+01	  6.46599E-01	  2.58640E+00	  6.06331E-01	  2.42521E+00	    -6.232063%
  -2	  -7	 -6.06086E+00	 -2.04113E+01	  2.11632E+01	  6.46599E-01	  2.26310E+00	  6.14181E-01	  2.14954E+00	    -5.017596%
  -2	  -6	 -6.06086E+00	 -1.76943E+01	  1.85901E+01	  6.46599E-01	  1.93980E+00	  6.21441E-01	  1.86425E+00	    -3.894338%
  -2	  -5	 -6.06086E+00	 -1.48927E+01	  1.59831E+01	  6.46599E-01	  1.61650E+00	  6.27927E-01	  1.56977E+00	    -2.890656%
  -2	  -4	 -6.06086E+00	 -1.20163E+01	  1.33824E+01	  6.46599E-01	  1.29320E+00	  6.33475E-01	  1.26691E+00	    -2.032109%
  -2	  -3	 -6.06086E+00	 -9.07711E+00	  1.08605E+01	  6.46599E-01	  9.69900E-01	  6.37943E-01	  9.56890E-01	    -1.340581%
  -2	  -2	 -6.06086E+00	 -6.08901E+00	  8.56018E+00	  6.46599E-01	  6.46600E-01	  6.41217E-01	  6.41202E-01	    -0.833582%
  -2	  -1	 -6.06086E+00	 -3.06731E+00	  6.78306E+00	  6.46599E-01	  3.23300E-01	  6.43216E-01	  3.21599E-01	    -0.523811%
  -2	   0	 -6.06086E+00	 -2.84622E-02	  6.06134E+00	  6.46599E-01	 -0.00000E+00	  6.43889E-01	 -7.38637E-06	    -0.418996%
  -2	   1	 -6.06086E+00	  3.01055E+00	  6.75795E+00	  6.46599E-01	 -3.23300E-01	  6.43221E-01	 -3.21620E-01	    -0.521791%
  -2	   2	 -6.06086E+00	  6.03272E+00	  8.52081E+00	  6.46599E-01	 -6.46600E-01	  6.41228E-01	 -6.41243E-01	    -0.829585%
  -2	   3	 -6.06086E+00	  9.02159E+00	  1.08148E+01	  6.46599E-01	 -9.69900E-01	  6.37959E-01	 -9.56962E-01	    -1.334698%
  -2	   4	 -6.06086E+00	  1.19618E+01	  1.33342E+01	  6.46599E-01	 -1.29320E+00	  6.33495E-01	 -1.26703E+00	    -2.024489%
  -2	   5	 -6.06086E+00	  1.48395E+01	  1.59342E+01	  6.46599E-01	 -1.61650E+00	  6.27950E-01	 -1.56993E+00	    -2.881515%
  -2	   6	 -6.06086E+00	  1.76427E+01	  1.85416E+01	  6.46599E-01	 -1.93980E+00	  6.21465E-01	 -1.86447E+00	    -3.883961%
  -2	   7	 -6.06086E+00	  2.03613E+01	  2.11155E+01	  6.46599E-01	 -2.26310E+00	  6.14204E-01	 -2.14981E+00	    -5.006335%
  -2	   8	 -6.06086E+00	  2.29875E+01	  2.36310E+01	  6.46599E-01	 -2.58640E+00	  6.06352E-01	 -2.42553E+00	    -6.220325%
  -2	   9	 -6.06086E+00	  2.55154E+01	  2.60722E+01	  6.46599E-01	 -2.90970E+00	  5.98103E-01	 -2.69161E+00	    -7.495669%
  -2	  10	 -6.06086E+00	  2.79413E+01	  2.84289E+01	  6.46599E-01	 -3.23300E+00	  5.89662E-01	 -2.94848E+00	    -8.800783%
  -2	  11	 -6.06086E+00	  3.02629E+01	  3.06948E+01	  6.46599E-01	 -3.55630E+00	  5.81241E-01	 -3.19702E+00	   -10.102737%
  -2	  12	 -6.06086E+00	  3.24798E+01	  3.28665E+01	  6.46599E-01	 -3.87960E+00	  5.73075E-01	 -3.43867E+00	   -11.365554%
  -1	 -12	 -3.03893E+00	 -3.25202E+01	  3.26391E+01	  3.23299E-01	  3.87960E+00	  2.87046E-01	  3.44433E+00	   -11.219504%
  -1	 -11	 -3.03893E+00	 -3.03053E+01	  3.04314E+01	  3.23299E-01	  3.55630E+00	  2.91194E-01	  3.20294E+00	    -9.936168%
  -1	 -10	 -3.03893E+00	 -2.79857E+01	  2.81222E+01	  3.23299E-01	  3.23300E+00	  2.95466E-01	  2.95450E+00	    -8.614430%
  -1	  -9	 -3.03893E+00	 -2.55618E+01	  2.57128E+01	  3.23299E-01	  2.90970E+00	  2.99747E-01	  2.69758E+00	    -7.290070%
  -1	  -8	 -3.03893E+00	 -2.30357E+01	  2.32062E+01	  3.23299E-01	  2.58640E+00	  3.03929E-01	  2.43132E+00	    -5.996144%
  -1	  -7	 -3.03893E+00	 -2.04113E+01	  2.06082E+01	  3.23299E-01	  2.26310E+00	  3.07909E-01	  2.15527E+00	    -4.764508%
  -1	  -6	 -3.03893E+00	 -1.76943E+01	  1.79273E+01	  3.23299E-01	  1.93980E+00	  3.11589E-01	  1.86947E+00	    -3.625762%
  -1	  -5	 -3.03893E+00	 -1.48927E+01	  1.51763E+01	  3.23299E-01	  1.61650E+00	  3.14876E-01	  1.57433E+00	    -2.608569%
  -1	  -4	 -3.03893E+00	 -1.20163E+01	  1.23751E+01	  3.23299E-01	  1.29320E+00	  3.17686E-01	  1.27071E+00	    -1.738741%
  -1	  -3	 -3.03893E+00	 -9.07711E+00	  9.55740E+00	  3.23299E-01	  9.69900E-01	  3.19949E-01	  9.59828E-01	    -1.038341%
  -1	  -2	 -3.03893E+00	 -6.08901E+00	  6.79558E+00	  3.23299E-01	  6.46600E-01	  3.21606E-01	  6.43204E-01	    -0.524980%
  -1	  -1	 -3.03893E+00	 -3.06731E+00	  4.31397E+00	  3.23299E-01	  3.23300E-01	  3.22618E-01	  3.22615E-01	    -0.211369%
  -1	   0	 -3.03893E+00	 -2.84622E-02	  3.03921E+00	  3.23299E-01	 -0.00000E+00	  3.22959E-01	 -1.84718E-06	    -0.105187%
  -1	   1	 -3.03893E+00	  3.01055E+00	  4.27394E+00	  3.23299E-01	 -3.23300E-01	  3.22621E-01	 -3.22625E-01	    -0.209328%
  -1	   2	 -3.03893E+00	  6.03272E+00	  6.74536E+00	  3.23299E-01	 -6.46600E-01	  3.21612E-01	 -6.43233E-01	    -0.520941%
  -1	   3	 -3.03893E+00	  9.02159E+00	  9.50486E+00	  3.23299E-01	 -9.69900E-01	  3.19957E-01	 -9.59889E-01	    -1.032389%
  -1	   4	 -3.03893E+00	  1.19618E+01	  1.23224E+01	  3.23299E-01	 -1.29320E+00	  3.17696E-01	 -1.27082E+00	    -1.731023%
  -1	   5	 -3.03893E+00	  1.48395E+01	  1.51243E+01	  3.23299E-01	 -1.61650E+00	  3.14887E-01	 -1.57448E+00	    -2.599297%
  -1	   6	 -3.03893E+00	  1.76427E+01	  1.78764E+01	  3.23299E-01	 -1.93980E+00	  3.11601E-01	 -1.86967E+00	    -3.615221%
  -1	   7	 -3.03893E+00	  2.03613E+01	  2.05587E+01	  3.23299E-01	 -2.26310E+00	  3.07921E-01	 -2.15554E+00	    -4.753051%
  -1	   8	 -3.03893E+00	  2.29875E+01	  2.31584E+01	  3.23299E-01	 -2.58640E+00	  3.03939E-01	 -2.43163E+00	    -5.984180%
  -1	   9	 -3.03893E+00	  2.55154E+01	  2.56667E+01	  3.23299E-01	 -2.90970E+00	  2.99755E-01	 -2.69793E+00	    -7.278045%
  -1	  10	 -3.03893E+00	  2.79413E+01	  2.80781E+01	  3.23299E-01	 -3.23300E+00	  2.95471E-01	 -2.95487E+00	    -8.602816%
  -1	  11	 -3.03893E+00	  3.02629E+01	  3.03892E+01	  3.23299E-01	 -3.55630E+00	  2.91194E-01	 -3.20332E+00	    -9.925478%
  -1	  12	 -3.03893E+00	  3.24798E+01	  3.25987E+01	  3.23299E-01	 -3.87960E+00	  2.87039E-01	 -3.44469E+00	   -11.210380%
   0	 -12	  0.00000E+00	 -3.25202E+01	  3.25490E+01	 -0.00000E+00	  3.87960E+00	  0.00000E+00	  3.44636E+00	   -11.167252%
   0	 -11	  0.00000E+00	 -3.03053E+01	  3.03286E+01	 -0.00000E+00	  3.55630E+00	  0.00000E+00	  3.20506E+00	    -9.876535%
   0	 -10	  0.00000E+00	 -2.79857E+01	  2.80039E+01	 -0.00000E+00	  3.23300E+00	  0.00000E+00	  2.95665E+00	    -8.547858%
   0	  -9	  0.00000E+00	 -2.55618E+01	  2.55757E+01	 -0.00000E+00	  2.90970E+00	  0.00000E+00	  2.69971E+00	    -7.216902%
   0	  -8	  0.00000E+00	 -2.30357E+01	  2.30460E+01	 -0.00000E+00	  2.58640E+00	  0.00000E+00	  2.43337E+00	    -5.916757%
   0	  -7	  0.00000E+00	 -2.04113E+01	  2.04186E+01	 -0.00000E+00	  2.26310E+00	  0.00000E+00	  2.15720E+00	    -4.679364%
   0	  -6	  0.00000E+00	 -1.76943E+01	  1.76992E+01	 -0.00000E+00	  1.93980E+00	  0.00000E+00	  1.87122E+00	    -3.535428%
   0	  -5	  0.00000E+00	 -1.48927E+01	  1.48958E+01	 -0.00000E+00	  1.61650E+00	  0.00000E+00	  1.57587E+00	    -2.513712%
   0	  -4	  0.00000E+00	 -1.20163E+01	  1.20181E+01	 -0.00000E+00	  1.29320E+00	  0.00000E+00	  1.27199E+00	    -1.640112%
   0	  -3	  0.00000E+00	 -9.07711E+00	  9.07803E+00	 -0.00000E+00	  9.69900E-01	  0.00000E+00	  9.60815E-01	    -0.936753%
   0	  -2	  0.00000E+00	 -6.08901E+00	  6.08942E+00	 -0.00000E+00	  6.46600E-01	  0.00000E+00	  6.43876E-01	    -0.421289%
   0	  -1	  0.00000E+00	 -3.06731E+00	  3.06746E+00	 -0.00000E+00	  3.23300E-01	  0.00000E+00	  3.22956E-01	    -0.106477%
   0	   0	  0.00000E+00	 -2.84622E-02	  2.84633E-02	  0.00000E+00	  0.00000E+00	  0.00000E+00	  7.31836E-18	     0.000000%
   0	   1	  0.00000E+00	  3.01055E+00	  3.01069E+00	  0.00000E+00	 -3.23300E-01	  0.00000E+00	 -3.22963E-01	    -0.104430%
   0	   2	  0.00000E+00	  6.03272E+00	  6.03312E+00	  0.00000E+00	 -6.46600E-01	  0.00000E+00	 -6.43902E-01	    -0.417236%
   0	   3	  0.00000E+00	  9.02159E+00	  9.02250E+00	  0.00000E+00	 -9.69900E-01	  0.00000E+00	 -9.60873E-01	    -0.930780%
   0	   4	  0.00000E+00	  1.19618E+01	  1.19636E+01	  0.00000E+00	 -1.29320E+00	  0.00000E+00	 -1.27209E+00	    -1.632362%
   0	   5	  0.00000E+00	  1.48395E+01	  1.48426E+01	  0.00000E+00	 -1.61650E+00	  0.00000E+00	 -1.57602E+00	    -2.504397%
   0	   6	  0.00000E+00	  1.76427E+01	  1.76475E+01	  0.00000E+00	 -1.93980E+00	  0.00000E+00	 -1.87143E+00	    -3.524832%
   0	   7	  0.00000E+00	  2.03613E+01	  2.03685E+01	  0.00000E+00	 -2.26310E+00	  0.00000E+00	 -2.15746E+00	    -4.667842%
   0	   8	  0.00000E+00	  2.29875E+01	  2.29977E+01	  0.00000E+00	 -2.58640E+00	  0.00000E+00	 -2.43368E+00	    -5.904718%
